quant_saved,female,highschool_completed,wealthy
176.3412497,1,1,0
392.724,1,1,1
78.5448,1,0,0
2.284,1,1,1
19.6362,1,1,1
2.284,1,0,1
32.86356207,1,1,1
78.5448,1,1,1
137.4534,1,0,0
14.06373,1,1,1
98.181,1,0,1
39.2724,1,0,1
58.9086,1,1,1
26.1816,1,1,0
65.454,0,1,1
13.82276828,0,0,0
39.2724,1,1,1
2.284,1,0,1
58.9086,1,1,1
95.81266246,0,1,1
164.705173,1,1,1
2.284,1,1,1
19.6362,0,1,0
1963.62,1,1,1
49.0905,1,0,0
32.727,1,1,1
32.727,1,1,1
196.362,0,1,1
78.5448,1,1,1
157.0896,1,1,1
78.5448,0,1,0
2.284,1,1,0
98.181,1,1,1
2.284,0,0,0
13.0908,1,1,1
65.21642485,1,1,1
2.284,1,1,1
98.181,1,0,1
39.2724,1,1,1
78.5448,1,0,0
47.97770623,1,0,0
39.2724,1,0,0
19.6362,0,1,1
2.284,1,1,1
13.0908,1,1,1
39.2724,1,1,1
49.0905,1,1,0
39.2724,1,0,0
39.2724,1,0,1
39.2724,1,1,1
98.181,1,0,0
34.26274069,1,0,0
39.2724,0,1,1
2.284,1,1,1
39.2724,1,0,0
1963.62,0,1,1
39.2724,0,0,1
39.2724,0,0,0
2.284,1,1,1
19.6362,1,0,0
392.724,0,1,1
10.74622,1,1,1
196.362,1,0,0
392.724,0,1,1
39.2724,1,1,1
58.9086,0,1,1
196.362,0,1,1
413.902822,1,1,1
2.284,1,1,0
2.284,1,1,1
68.07622036,1,1,1
39.2724,1,1,1
98.181,1,1,1
32.727,1,0,1
47.98181587,1,1,1
39.2724,1,1,0
26.1816,1,1,1
39.2724,1,0,0
6.5454,0,1,0
39.2724,1,1,1
98.181,1,0,0
39.2724,0,0,0
2.284,1,1,1
2.284,0,0,1
39.2724,1,1,1
39.2724,1,1,0
2.284,1,0,1
589.086,1,1,1
91.70648102,1,0,1
114.611343,1,1,0
39.2724,1,1,1
39.2724,0,1,0
2.284,1,1,1
71.9994,0,0,0
6.5454,1,1,1
39.2724,0,1,1
58.9086,1,1,0
39.2724,0,1,1
188.3763349,1,1,1
26.1816,0,1,0
114.3249397,1,1,1
39.2724,1,1,1
21.68520966,1,0,0
13.0908,1,0,0
196.362,1,0,1
2.284,1,1,1
392.724,1,0,0
2.284,1,1,1
19.6362,1,1,1
39.2724,0,1,1
19.6362,1,1,1
98.181,1,1,0
39.2724,1,1,0
2.284,1,1,1
2.284,1,1,1
29.4543,1,1,1
345.3988145,1,1,1
45.91114069,1,0,0
117.8172,0,1,1
39.2724,1,0,0
98.181,1,1,0
104.9016107,1,0,1
392.724,1,1,1
39.2724,1,0,0
2.284,1,0,1
6.5454,1,1,0
39.2724,1,1,0
2.284,1,0,1
196.362,0,0,1
98.181,1,1,1
32.727,1,1,0
13.0908,1,1,1
13.0908,0,1,1
2.284,1,0,0
39.2724,0,1,1
189.3668861,0,1,1
196.362,1,1,1
196.362,1,0,0
26.1816,0,1,1
196.362,1,1,1
2.284,1,1,1
19.6362,0,1,1
196.362,0,1,1
39.2724,1,0,0
130.908,0,1,1
98.181,1,1,1
39.2724,1,1,1
39.2724,0,1,1
2.284,1,1,0
114.5445,0,1,1
2.284,1,1,1
98.181,0,0,1
45.90885725,0,1,1
51.07572138,0,1,1
13.71907379,0,0,1
2.284,1,1,1
2.284,1,1,1
2.284,1,0,1
2.284,1,1,1
2.284,1,0,0
58.9086,1,0,0
39.2724,0,1,1
98.181,1,1,1
39.2724,1,1,0
78.5448,0,0,1
116.7669907,1,1,1
16.3635,0,1,1
19.6362,1,1,1
52.3632,1,1,0
16.3635,1,1,1
196.362,1,1,1
2.284,1,1,1
2.284,1,1,1
78.5448,1,1,1
78.5448,1,0,0
32.727,0,1,1
81.8175,0,1,0
196.362,1,1,1
39.2724,1,0,0
2.284,1,0,0
52.3632,1,1,1
39.2724,0,1,1
2.284,1,1,1
16.3635,1,1,1
196.362,1,0,0
9.2502,1,0,1
78.5448,1,0,0
39.2724,0,1,1
392.724,1,0,0
58.9086,1,1,1
39.2724,0,1,1
2.284,1,0,0
2.284,1,1,1
261.816,1,1,0
2.284,1,1,1
39.2724,1,1,0
39.2724,1,0,0
2.284,0,0,1
98.181,1,1,1
6.852,1,1,1
52.3632,0,1,1
2.284,1,1,1
2.284,1,1,1
2.284,1,1,1
39.2724,1,0,1
78.5448,1,0,1
2.284,1,0,1
2.284,1,1,1
46.27886413,1,0,0
45.8178,1,1,1
589.086,1,1,1
196.362,1,1,1
2.284,1,1,1
39.2724,1,0,0
39.2724,1,0,1
39.2724,1,1,1
9.8181,1,0,0
2.284,1,0,0
51.32627551,1,0,1
98.181,1,1,0
39.2724,0,1,1
196.362,0,0,0
78.5448,0,1,1
2.284,1,1,0
52.3632,0,1,1
589.086,1,1,1
39.2724,1,1,1
2.284,0,0,1
2.284,0,1,1
91.6356,0,1,1
2.284,1,0,0
98.181,1,0,0
78.5448,1,1,1
58.9086,1,1,1
71.9994,1,1,1
163.635,0,1,1
98.181,1,0,0
19.6362,1,1,1
18.272,1,0,0
23.74697551,1,1,1
78.5448,0,1,1
114.5445,0,1,1
39.2724,1,1,1
6.5454,1,1,1
41.32989449,1,1,1
0,1,1,1
392.724,1,1,1
196.362,1,1,0
589.086,0,0,0
589.086,1,1,0
98.181,1,1,1
196.362,1,0,0
39.2724,1,0,0
39.2724,0,1,1
196.362,1,1,1
19.6362,1,1,1
39.2724,1,1,1
163.635,1,1,0
2.284,1,1,1
68.88269652,1,1,0
39.2724,0,0,0
23.35878,0,1,0
57.676,0,0,0
0,0,0,0
475.827,0,0,0
72.095,0,0,0
0,1,0,0
86.514,1,0,0
0,1,0,0
0,0,0,0
0,0,0,0
43.257,1,1,0
0,1,1,0
14.419,1,0,0
0,0,0,0
2141.2215,1,1,0
0,1,0,0
18.7447,0,0,0
0,1,1,0
28.838,1,0,0
432.57,1,0,0
0,0,0,0
1730.28,1,0,0
72.095,1,0,0
0,1,1,0
259.542,0,0,0
50.4665,1,0,0
11.5352,0,1,0
31.7218,0,0,0
33.1637,1,1,0
116.7939,1,0,0
38.9313,0,1,0
173.028,0,0,0
14.419,0,0,0
0,1,1,0
9.37235,1,1,0
108.1425,0,0,0
72.095,0,1,0
461.408,0,1,0
115.352,1,1,0
46.1408,0,0,0
72.095,0,0,0
28.838,1,0,0
172.30705,1,1,0
144.19,0,0,0
230.704,0,1,0
0,0,0,0
0,1,1,0
0,1,1,0
237.9135,0,1,0
28.838,1,1,0
259.542,1,1,0
86.514,0,1,0
36.0475,0,0,0
43.257,0,0,0
0,1,1,0
57.676,0,1,0
139.8643,1,1,0
43.257,1,1,0
100.933,1,1,0
0,1,0,0
173.028,1,0,0
139.8643,0,1,0
259.542,1,0,0
28.838,1,0,0
43.257,0,1,0
0,1,0,0
144.19,1,0,0
10.0933,1,0,0
86.514,0,0,0
0,1,0,0
0,1,1,0
260.9839,0,1,0
0,1,0,0
288.38,0,1,0
331.637,1,1,0
0,1,1,0
0,0,0,0
144.19,0,1,0
0,1,0,0
10.0933,1,1,0
0,1,0,0
28.838,0,0,0
86.514,0,0,0
10.0933,0,0,0
72.095,0,1,0
0,0,1,0
3.60475,0,0,0
0,1,1,0
31.7218,0,1,0
57.676,1,0,0
0,1,1,0
2.8838,1,0,0
72.095,1,1,0
36.0475,0,0,0
36.0475,1,0,0
16.21849113,0,0,0
11.5352,1,1,0
57.676,1,1,0
5.7676,0,1,0
74.9788,1,1,0
36.0475,0,1,0
302.799,0,0,0
144.19,1,1,0
92.2816,1,0,0
144.19,0,1,0
25.9542,1,1,0
8.6514,1,1,0
158.609,0,1,0
115.352,1,0,0
100.933,1,0,0
0,0,1,0
0,1,1,0
100.933,1,0,0
57.676,1,1,0
171.5861,0,0,0
72.095,1,1,0
17.3028,0,0,0
14.419,1,0,0
46.1408,0,0,0
18.7447,0,0,0
57.676,1,1,0
0,1,1,0
64.8855,0,1,0
43.257,0,1,0
8.6514,1,0,0
0,0,1,0
0,0,0,0
66.3274,1,0,0
173.028,0,1,0
198.9822,0,0,0
0,0,1,0
0,1,0,0
0,0,0,0
43.257,0,0,0
7.93045,1,1,0
86.514,0,1,0
43.257,0,0,0
259.542,0,0,0
0,1,1,0
259.542,1,0,0
25.9542,1,0,0
21.6285,1,1,0
86.514,1,0,0
0,0,0,0
36.0475,1,1,0
86.514,0,0,0
5.7676,1,0,0
43.257,0,1,0
10.0933,0,1,0
216.285,0,1,0
7.2095,1,0,0
2.8838,0,1,0
173.028,0,1,0
86.514,1,0,0
0,1,1,0
0,1,1,0
25.9542,0,1,0
8.6514,0,1,0
43.257,0,0,0
86.514,0,0,0
43.257,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
10.15097622,1,0,0
57.676,1,1,0
86.514,1,0,0
30.2799,1,0,0
0,0,1,0
0,1,1,0
21.6285,1,1,0
50.4665,1,0,0
605.598,0,0,0
0,0,1,0
129.771,1,0,0
0,0,0,0
173.028,0,1,0
43.257,0,0,0
57.676,0,0,0
8.6514,0,1,0
86.514,1,0,0
36.0475,1,1,0
36.0475,1,0,0
0,0,0,0
43.257,0,1,0
0,1,1,0
62.0017,1,1,0
1211.196,0,1,0
38.9313,1,1,0
0,0,1,0
57.676,0,1,0
38.9313,1,1,0
288.38,1,0,0
14.419,1,0,0
8.6514,0,0,0
57.676,1,1,0
389.313,1,1,0
8.6514,1,1,0
1587.5319,0,0,0
173.028,1,0,0
44.6989,1,0,0
86.514,1,0,0
259.542,0,0,0
173.028,1,0,0
0,1,1,0
17.3028,0,0,0
21.6285,1,1,0
0,1,1,0
67.7693,1,1,0
173.028,1,0,0
36.0475,1,1,0
31.7218,1,0,0
259.542,1,0,0
0,1,1,0
0,1,1,0
562.341,1,0,0
0,1,1,0
86.514,1,1,0
0,1,1,0
0,1,1,0
0,0,0,0
677.693,0,0,0
0,1,1,0
43.257,0,1,0
173.028,0,0,0
0,1,0,0
36.0475,0,0,0
21.6285,0,0,0
86.514,1,0,0
173.028,0,0,0
259.542,1,1,0
43.257,1,0,0
0,1,1,0
173.028,1,0,0
25.9542,0,0,0
115.352,0,0,0
1.4419,1,0,0
28.838,0,1,0
0,0,0,0
0,0,0,0
173.028,1,0,0
72.095,1,0,0
259.542,0,1,0
187.447,1,1,0
0,0,0,0
80.7464,1,1,0
100.933,1,0,0
44.6989,0,0,0
21.6285,0,1,0
69.2112,0,0,0
0,1,1,0
14.419,1,1,0
3.60475,1,0,0
86.514,1,1,0
21.6285,0,1,0
21.6285,0,1,0
21.6285,1,0,0
57.676,1,1,0
0,1,1,0
79.3045,0,0,0
15.13995,0,1,0
173.028,0,0,0
0,1,1,0
0,1,1,0
14.419,1,1,0
389.313,0,0,0
20.1866,0,1,0
43.257,1,1,0
43.257,0,0,0
8.6514,1,0,0
20.1866,1,1,0
144.19,0,1,0
0,1,1,0
28.838,0,0,0
23.0704,0,1,0
0,1,0,0
7.2095,1,1,0
43.257,1,0,0
69.2112,0,0,0
144.19,0,1,0
0,0,1,0
57.676,0,1,0
17.3028,1,1,0
259.542,1,1,0
259.542,1,0,0
86.514,1,1,0
41.09415,1,1,0
0,1,0,0
138.4224,0,1,0
86.514,1,1,0
72.095,1,1,0
28.838,1,1,0
0,1,0,0
62.0017,0,1,0
331.637,1,1,0
86.514,0,1,0
930.0255,0,1,0
27.3961,1,1,0
141.3062,0,1,0
21.6285,1,0,0
0,0,0,0
43.257,0,0,0
293.3444617,0,0,0
25.9542,1,0,0
0,0,1,0
86.514,1,0,0
14.419,0,1,0
0,0,0,0
18.86005189,1,0,0
50.4665,1,1,0
17.3028,1,1,0
86.514,1,1,0
187.447,0,0,0
0,0,1,0
360.475,0,1,0
648.855,0,0,0
0,1,1,0
144.19,0,1,0
72.095,1,1,0
23.0704,1,0,0
151.3995,1,1,0
86.514,0,0,0
7.49788,1,0,0
38.9313,1,0,0
2.8838,0,0,0
0,1,0,0
0,0,1,0
7.2095,1,0,0
57.676,0,0,0
28.838,1,1,0
72.095,0,1,0
0,0,1,0
17.3028,0,1,0
43.257,1,0,0
10.0933,1,1,0
43.257,1,0,0
259.542,1,1,0
245.123,1,0,0
20.1866,1,0,0
106.7006,1,1,0
57.676,0,0,0
40.3732,0,1,0
72.095,1,1,0
21.6285,1,0,0
0,1,1,0
108.1425,0,1,0
173.028,1,0,0
12.25615,0,0,0
53.3503,0,0,0
0,0,0,0
34.6056,0,0,0
25.9542,0,1,0
86.514,0,0,0
0,0,0,0
79.3045,1,1,0
0,0,0,0
36.0475,1,0,0
0,0,1,0
36.56081639,1,1,0
21.6285,1,0,0
17.3028,1,1,0
57.676,1,1,0
86.514,0,0,0
36.0475,1,1,0
0,0,0,0
9.37235,0,0,0
259.542,0,0,0
115.352,0,0,0
86.514,1,0,0
37.4894,1,0,0
0,1,0,0
0,1,1,0
14.419,0,0,0
173.028,1,1,0
0,0,1,0
0,1,0,0
1.4419,0,0,0
0,1,0,0
0,1,1,0
86.514,1,1,0
0,0,1,0
492.55304,0,0,0
11.5352,0,0,0
1312.129,1,0,0
100.933,1,0,0
17.3028,0,0,0
620.017,1,0,0
173.028,0,1,0
40.3732,1,1,0
86.514,1,0,0
0,1,1,0
0,1,0,0
0,0,1,0
0,1,1,0
17.3028,0,1,0
0,1,1,0
7.2095,1,0,0
90.8397,0,0,0
216.285,0,0,0
259.542,0,0,0
0,1,1,0
0,0,1,0
57.676,1,1,0
17.3028,1,1,0
14.419,0,0,0
0,0,1,0
86.514,1,1,0
0,1,1,0
43.257,1,1,0
0,1,1,0
25.9542,1,1,0
0,0,1,0
33.1637,1,0,0
144.19,0,1,0
72.095,0,1,0
22.34945,0,1,0
0,0,0,0
0,0,0,0
17.3028,1,0,0
14.419,1,1,0
14.419,0,1,0
72.095,1,1,0
83.6302,1,1,0
0,1,0,0
173.028,1,1,0
10.0933,0,1,0
93.7235,0,1,0
86.514,0,1,0
0,1,1,0
5.7676,1,0,0
0,1,0,0
115.352,0,1,0
136.9805,1,0,0
144.19,0,0,0
0,1,0,0
43.257,1,0,0
129.771,0,0,0
86.514,1,0,0
173.028,0,0,0
72.095,1,1,0
43.257,1,1,0
7.2095,0,1,0
14.419,0,0,0
0,1,1,0
43.257,1,0,0
259.542,1,1,0
0,1,0,0
144.19,0,1,0
0,1,1,0
4.3257,0,0,0
0,0,0,0
14.419,1,1,0
0,1,1,0
43.74580412,0,0,0
0,1,1,0
5.7676,0,1,0
0,0,1,0
281.1705,1,1,0
24.5123,1,0,0
43.257,1,1,0
0,1,0,0
43.257,1,1,0
0,0,1,0
111.0263,0,1,0
86.514,1,0,0
43.257,1,1,0
36.0475,1,1,0
36.0475,1,0,0
17.3028,1,1,0
129.771,1,0,0
17.3028,1,1,0
43.257,1,0,0
144.19,0,0,0
118.95675,1,0,0
0,1,1,0
389.313,0,0,0
0,0,1,0
0,1,1,0
72.095,0,1,0
11.5352,1,1,0
30.2799,1,1,0
36.0475,0,1,0
0,0,0,0
0,1,1,0
34.6056,1,0,0
20.90755,1,0,0
20.1866,1,1,0
18.7447,0,0,0
0,0,0,0
0,0,1,0
43.257,0,0,0
0,1,1,0
43.257,1,0,0
27.3961,1,0,0
72.095,1,1,0
0,0,0,0
144.19,0,0,0
24.39694811,1,1,0
0,1,0,0
259.542,0,1,0
86.514,0,1,0
25.9542,1,0,0
86.514,0,1,0
36.0475,0,1,0
0,1,0,0
86.514,0,1,0
0,0,1,0
57.676,0,0,0
0,0,1,0
72.095,0,1,0
10.0933,1,1,0
0,0,1,0
27.3961,0,1,0
36.0475,1,0,0
0,1,1,0
28.838,1,0,0
79.3045,1,1,0
1.4419,1,0,0
46.1408,0,0,0
0,1,1,0
86.514,1,0,0
216.285,1,1,0
129.771,1,0,0
0,0,1,0
187.447,1,0,0
21.6285,1,0,0
173.028,1,1,0
28.838,1,0,0
0,0,1,0
0,1,1,0
136.9805,1,0,0
86.514,1,1,0
72.095,1,0,0
0,0,0,0
237.9135,1,1,0
173.028,0,1,0
0,0,1,0
79.3045,1,1,0
36.0475,0,1,0
83.6302,1,0,0
14.419,1,1,0
0,1,0,0
324.4275,1,1,0
43.257,0,1,0
432.57,1,1,0
23.0704,1,0,0
28.838,1,1,0
262.4258,0,0,0
50.4665,1,0,0
72.095,0,1,0
43.257,0,1,0
108.1425,0,1,0
0,0,0,0
43.257,0,1,0
28.838,0,0,0
0,0,0,0
17.3028,0,0,0
0,1,0,0
21.6285,0,1,0
0,0,1,0
0,0,1,0
0,0,0,0
0,0,0,0
86.514,0,1,0
338.8465,1,0,0
259.542,1,1,0
0,1,1,0
43.257,1,1,0
72.095,1,1,0
5.7676,1,0,0
0,0,0,0
7.2095,1,0,0
8.6514,1,0,0
112.4682,0,0,0
191.7727,1,1,0
490.246,0,0,0
86.514,0,1,0
86.514,1,1,0
0,1,1,0
0,1,1,0
36.0475,1,0,0
8.6514,1,1,0
0,0,1,0
28.838,1,0,0
175.9118,0,0,0
259.542,0,0,0
216.285,1,0,0
96.6073,0,0,0
0,1,0,0
0,1,1,0
28.838,0,0,0
64.8855,1,0,0
0,1,1,0
86.514,1,1,0
0,0,0,0
21.6285,1,1,0
0,0,1,0
0,1,0,0
0,1,0,0
12.9771,0,1,0
72.095,0,0,0
115.352,1,1,0
36.0475,1,0,0
72.095,1,1,0
0,0,0,0
0,0,0,0
115.352,1,1,0
197.5403,1,1,0
43.257,1,0,0
108.1425,1,0,0
100.933,0,0,0
108.1425,1,1,0
93.7235,1,1,0
43.257,1,1,0
79.3045,1,0,0
0,1,0,0
46.75504971,0,0,0
43.257,1,0,0
0,1,0,0
5.7676,1,1,0
0,1,0,0
17.3028,1,1,0
57.676,1,0,0
173.028,1,1,0
360.475,1,1,0
1.4419,1,1,0
109.5844,0,0,0
18.7447,0,1,0
0,1,1,0
0,1,0,0
69.2112,0,1,0
216.285,1,0,0
57.676,1,1,0
43.97795,0,1,0
8.6514,0,1,0
43.257,1,1,0
0,1,1,0
26.67515,1,0,0
8.6514,0,0,0
86.514,1,1,0
187.447,0,1,0
187.447,0,0,0
160.0509,1,0,0
21.6285,1,0,0
2.8838,0,1,0
0,0,1,0
21.6285,1,1,0
86.514,1,1,0
57.676,1,0,0
100.933,1,0,0
72.095,1,0,0
605.598,1,0,0
36.0475,0,1,0
0,0,1,0
346.056,1,1,0
10.0933,1,1,0
0,1,0,0
4.3257,0,0,0
8.6514,0,0,0
2.8838,0,0,0
5.7676,1,1,0
34.6056,0,1,0
111.0263,0,0,0
57.676,1,1,0
57.676,1,1,0
42.53605,1,1,0
259.542,1,1,0
73.12884231,0,0,0
86.514,0,1,0
12.25615,0,0,0
86.514,0,1,0
8.6514,0,1,0
2.8838,1,1,0
7.2095,1,0,0
0,1,0,0
72.095,1,0,0
5.7676,0,1,0
0,0,0,0
43.257,0,1,0
0,0,0,0
43.257,1,1,0
100.933,1,1,0
10.0933,1,1,0
57.676,1,1,0
11.5352,1,1,0
288.38,0,1,0
43.257,1,1,0
115.352,0,1,0
37.51823811,1,1,0
72.095,0,1,0
43.257,0,1,0
144.19,0,0,0
0,0,1,0
24.5123,0,0,0
0,1,0,0
194.6565,1,1,0
0,0,0,0
4.3257,1,1,0
14.419,0,0,0
4.3257,1,1,0
0,0,1,0
86.514,0,1,0
8.6514,1,1,0
73.05818918,0,1,0
57.676,0,0,0
28.838,1,1,0
93.7235,1,0,0
37.4894,1,1,0
15.8609,1,0,0
17.3028,1,1,0
11.5352,1,0,0
0,1,0,0
100.933,0,0,0
21.6285,0,1,0
86.514,0,1,0
11.5352,0,0,0
288.38,1,0,0
8.6514,1,1,0
1059.580215,0,1,0
282.6124,0,0,0
173.028,0,0,0
72.095,0,1,0
0,1,1,0
69.2112,0,1,0
28.838,0,1,0
51.9084,0,1,0
43.257,0,1,0
0,1,1,0
86.514,1,1,0
0,0,1,0
0,1,0,0
28.838,0,1,0
0,1,1,0
0,1,0,0
173.028,0,1,0
0,1,0,0
2552.163,0,1,0
201.866,0,0,0
0,0,1,0
28.838,1,1,0
1.4419,0,0,0
144.19,1,1,0
57.676,1,0,0
12.9771,1,1,0
21.6285,1,0,0
0,1,1,0
0,0,1,0
86.514,0,0,0
0,1,0,0
222.0526,1,1,0
93.7235,0,0,0
72.095,0,1,0
21.6285,1,1,0
43.257,0,0,0
490.246,0,1,0
18.7447,1,1,0
0,0,1,0
40.012725,0,1,0
0,0,1,0
7.2095,1,1,0
0,0,0,0
20.1866,1,0,0
0,0,0,0
432.57,0,1,0
0,0,1,0
43.257,1,1,0
86.514,0,1,0
165.8185,1,0,0
72.095,1,1,0
346.056,0,0,0
0,1,1,0
95.1654,1,0,0
0,1,1,0
43.257,1,0,0
0,1,0,0
50.4665,0,0,0
173.028,1,1,0
7.2095,1,0,0
14.419,0,0,0
43.257,1,1,0
31.7218,0,0,0
0,1,1,0
160.6319857,0,0,0
0,0,1,0
28.838,0,0,0
86.514,1,1,0
2.8838,1,1,0
28.838,0,0,0
50.4665,0,1,0
173.028,0,0,0
43.257,1,0,0
93.7235,0,0,0
25.23325,0,1,0
446.989,0,1,0
14.419,1,1,0
0,0,1,0
93.7235,1,1,0
0,1,0,0
86.514,0,0,0
36.0475,0,0,0
18.7447,0,0,0
57.676,1,1,0
38.9313,0,0,0
43.257,0,0,0
115.352,0,1,0
0,1,1,0
0,1,1,0
41.8151,1,0,0
2.8838,1,1,0
43.257,1,1,0
28.838,0,1,0
129.771,1,1,0
0,1,1,0
36.0475,0,1,0
147.79475,0,0,0
40.3732,0,0,0
1.4419,1,1,0
13.09966156,1,0,0
17.3028,0,1,0
0,0,0,0
43.257,1,0,0
0,0,0,0
46.1408,1,1,0
0,1,0,0
0,1,0,0
0,0,1,0
57.676,0,1,0
2.8838,1,0,0
980.34781,1,1,0
50.4665,1,1,0
2.8838,1,1,0
4.3257,0,0,0
144.19,1,0,0
490.246,0,0,0
28.838,1,1,0
34.6056,1,1,0
230.704,1,0,0
57.676,1,1,0
43.257,1,0,0
21.6285,0,0,0
129.771,1,1,0
0,0,1,0
86.514,1,1,0
57.676,0,1,0
69.03817024,1,1,0
17.3028,1,1,0
80.7464,0,0,0
0,1,0,0
115.352,1,1,0
115.352,1,0,0
0,0,1,0
139.8643,0,0,0
93.7235,1,1,0
0,1,1,0
237.9135,1,0,0
1.4419,1,1,0
86.514,0,0,0
0,0,0,0
25.9542,0,0,0
6.66157811,0,1,0
0,0,1,0
43.257,0,1,0
14.419,1,1,0
0,0,1,0
53.3503,1,0,0
28.838,1,0,0
14.419,1,1,0
86.514,1,0,0
72.095,1,0,0
72.095,0,0,0
50.4665,1,0,0
302.799,0,1,0
0,1,1,0
43.257,0,1,0
0,1,0,0
0,1,1,0
86.514,0,1,0
0,1,1,0
0,1,0,0
173.028,1,1,0
151.3995,1,1,0
33.88465,0,1,0
46.1408,1,0,0
108.1425,0,1,0
122.5615,0,1,0
43.257,0,1,0
36.0475,1,0,0
14.419,1,1,0
36.0475,1,1,0
37.4894,0,1,0
36.52909459,0,1,0
72.095,1,1,0
21.6285,0,1,0
28.838,1,0,0
86.514,1,0,0
173.028,1,1,0
50.4665,1,0,0
0,1,0,0
86.514,0,0,0
86.514,1,1,0
14.419,1,1,0
0,1,1,0
0,0,0,0
209.0755,1,0,0
14.419,1,0,0
0,0,1,0
100.933,0,0,0
0,1,0,0
14.419,1,1,0
0,1,1,0
21.6285,0,1,0
64.8855,0,0,0
106.55641,0,1,0
0,1,0,0
7.2095,0,0,0
1.4419,0,1,0
0,1,0,0
14.419,0,1,0
8.6514,1,1,0
1.4419,0,0,0
0,0,1,0
8.6514,1,1,0
0,0,1,0
11.5352,1,0,0
0,0,0,0
201.866,0,0,0
0,0,1,0
100.933,1,1,0
72.095,1,1,0
0,0,0,0
82.1883,1,1,0
44.6989,1,0,0
86.514,1,0,0
432.57,1,1,0
17.3028,1,0,0
0,0,1,0
173.028,0,0,0
43.257,1,1,0
0,1,1,0
5.7676,0,1,0
0,0,1,0
259.542,1,0,0
0,1,0,0
86.514,1,1,0
0,0,1,0
0,1,1,0
36.0475,1,0,0
0,1,1,0
28.838,1,1,0
79.3045,0,1,0
86.514,0,0,0
0,0,0,0
4.3257,1,1,0
129.771,0,0,0
0,0,1,0
90.8397,0,1,0
201.866,1,0,0
21.6285,1,0,0
93.7235,0,0,0
57.676,1,0,0
57.676,1,0,0
43.257,1,0,0
86.514,1,0,0
0,0,1,0
0,1,1,0
122.5615,1,1,0
389.313,1,1,0
173.028,1,0,0
56.2341,1,0,0
0,1,1,0
165.8185,0,0,0
79.3045,0,0,0
57.676,1,0,0
8.6514,1,1,0
129.771,1,1,0
0,1,0,0
17.3028,0,0,0
4.3257,1,1,0
201.866,1,1,0
432.57,1,0,0
165.8185,1,1,0
31.86599,1,0,0
5.7676,1,0,0
28.838,0,1,0
0,0,1,0
0,0,1,0
0,1,1,0
0,1,1,0
20.1866,1,1,0
2.3430875,1,0,0
95.1654,1,0,0
115.352,0,1,0
43.257,1,0,0
43.257,0,1,0
25.9542,1,0,0
0,0,1,0
4.3257,1,1,0
0,1,0,0
18.7447,1,0,0
86.514,1,0,0
11.5352,0,1,0
0,0,0,0
0,0,1,0
86.514,0,0,0
7.2095,1,0,0
173.028,1,1,0
72.095,1,1,0
259.542,0,1,0
0,0,1,0
0,1,1,0
100.933,1,1,0
0,1,0,0
115.352,1,0,0
28.838,0,1,0
100.933,0,0,0
72.095,1,1,0
86.514,1,1,0
0,1,0,0
57.676,1,0,0
134.0967,1,0,0
0,1,1,0
0,0,1,0
43.257,0,0,0
57.676,0,0,0
50.4665,1,0,0
23.0704,1,0,0
0,1,0,0
50.4665,0,0,0
8.6514,1,0,0
132.6548,1,0,0
96.6073,1,0,0
144.19,0,1,0
18.7447,1,0,0
374.894,1,0,0
14.419,1,1,0
14.419,0,0,0
2.8838,1,0,0
57.676,1,1,0
0,1,1,0
72.095,0,0,0
360.475,0,0,0
43.257,1,0,0
10.0933,1,0,0
0,0,1,0
27.3961,1,0,0
14.419,0,0,0
122.5615,0,0,0
36.0475,1,0,0
100.933,0,0,0
0,0,1,0
72.095,1,0,0
0,1,1,0
71.97532424,1,0,0
28.838,1,0,0
367.6845,0,0,0
158.609,1,1,0
0,0,1,0
0,1,1,0
89.3978,0,1,0
86.514,1,1,0
0,1,1,0
107.662347,0,0,0
36.0475,1,0,0
17.3028,1,0,0
62.0017,0,0,0
86.514,1,0,0
50.4665,1,0,0
158.609,1,1,0
57.676,0,0,0
0,1,0,0
23.0704,1,0,0
57.676,1,0,0
201.866,0,0,0
317.218,1,1,0
259.542,1,0,0
0,0,1,0
180.2375,0,0,0
0,0,0,0
0,1,1,0
7.2095,1,1,0
17.3028,0,0,0
0,0,0,0
57.676,1,0,0
72.095,0,1,0
8.6514,1,0,0
562.341,0,0,0
0,1,0,0
292.7057,0,0,0
28.838,0,0,0
28.838,0,0,0
0,0,0,0
0,1,1,0
216.285,0,1,0
57.676,1,0,0
14.419,0,0,0
47.5827,1,0,0
122.5615,1,0,0
28.838,0,0,0
5.7676,1,0,0
0,1,1,0
0,0,0,0
43.257,1,1,0
0,1,0,0
0,1,1,0
21.6285,1,0,0
86.514,1,1,0
317.218,0,0,0
533.503,1,1,0
28.838,1,1,0
129.771,1,1,0
0,1,0,0
0,1,0,0
0,1,0,0
37.4894,0,1,0
15.8609,0,0,0
17.3028,0,0,0
82.1883,0,0,0
21.6285,0,1,0
17.3028,0,0,0
8.6514,1,1,0
0,0,0,0
86.514,0,0,0
0,1,0,0
47.5827,1,1,0
28.838,1,0,0
86.514,1,1,0
57.676,1,0,0
43.257,1,1,0
0,0,1,0
0,0,1,0
1.4419,1,1,0
432.57,0,0,0
418.151,0,0,0
0,0,1,0
0,1,0,0
