quant_saved,female,highschool_completed,rem_any,wealthy,age
0,0,0,0,0,25.48767
129.771,0,0,0,0,53.736988
259.542,1,0,0,0,24.767124
144.19,1,0,0,0,58.778084
14.419,1,0,0,0,32.364384
122.5615,0,0,0,0,25.189041
0,1,1,1,0,61.80274
0,0,0,0,0,35.01096
4.3257,1,0,0,0,37.553425
0,0,1,1,0,23.964384
86.514,1,1,0,0,29.841095
43.257,1,0,0,0,40.5726
156.5268966,0,0,0,0,34.964382
0,0,0,0,0,32.328766
86.514,1,1,0,0,40.271233
15.8609,1,1,0,0,30.158905
74.9788,1,0,1,0,54.969864
108.1425,1,1,1,0,20.328768
0,0,1,0,0,31.49863
115.352,1,0,0,0,29.693151
113.9101,1,1,1,0,26.673973
100.933,0,0,0,0,47.347946
0,0,1,1,0,23.073973
0,1,0,0,0,23.712328
86.514,0,1,1,0,23.358904
121.1196,1,1,0,0,25.70137
164.3766,0,1,1,0,37.424656
28.838,1,1,0,0,34.720547
64.8855,1,0,0,0,36.575344
129.771,1,0,1,0,23.326027
230.704,0,0,1,0,33.112328
17.3028,0,1,1,0,22.254795
0,0,1,1,0,26.827396
327.3113,0,0,0,0,34.561646
1297.71,0,0,1,0,22.386301
28.838,0,0,0,0,45.150684
100.933,1,0,0,0,49.994522
14.419,0,0,1,0,34.934246
43.257,1,1,1,0,31.547945
0,0,1,1,0,32.446575
86.514,1,1,1,0,28.531507
0,1,1,0,0,27.857534
36.0475,1,1,1,0,22.816439
0,1,0,0,0,36.238358
7.2095,1,0,0,0,41.39178
7.2095,1,0,1,0,22.463015
0,1,0,0,0,25.230137
0,0,0,0,0,23.80822
89.3978,1,0,1,0,32.791782
57.676,0,1,0,0,49.126026
0,0,0,1,0,30.764383
18.7447,0,1,0,0,28.953424
59.1179,1,0,1,0,31.306849
98.0492,1,0,0,0,24.679453
10.0933,0,0,0,0,29.10685
23.0704,1,1,0,0,41.449314
0,1,0,0,0,43.956165
36.0475,1,0,0,0,30.282192
0,0,0,1,0,28.032877
0,1,0,0,0,30.030136
0,0,0,1,0,31.693151
0,0,0,0,0,58.854794
57.676,1,0,1,0,29.024658
8.6514,0,0,1,0,26.186302
93.7235,0,1,1,0,36.873974
0,1,0,0,0,22.473972
28.838,1,0,0,0,51.69315
0,1,1,0,0,21.643835
122.5615,0,1,1,0,44.641094
0,1,0,0,0,32.66849
0,1,0,0,0,24.649315
86.514,0,1,1,0,51.29041
1.4419,0,0,0,0,22.032877
0,1,0,1,0,20.380821
14.419,1,0,0,0,51.372604
57.676,1,0,0,0,19.769863
21.6285,1,0,1,0,35.016438
0,0,0,1,0,49.69041
0,0,0,1,0,21.736986
85.76997907,0,0,1,0,11.0794525
0,0,0,0,0,20.780823
0,1,0,1,0,19.876713
0,1,0,1,0,18.282192
1369.805,1,0,0,0,49.19726
0,1,0,1,0,30.19178
0,1,0,0,0,45.29041
0,0,0,1,0,23.271233
43.257,0,0,1,0,11.120548
0,1,0,0,0,41.432877
21.6285,0,0,1,0,34.19178
7.2095,1,1,1,0,17.317808
0,0,0,1,0,29.342466
134.0967,1,0,0,0,28.545206
7.2095,0,0,1,0,45.20274
0,1,0,0,0,25.846575
0,0,1,1,0,22.99452
1.4419,0,0,0,0,30.558905
28.838,1,0,1,0,39.994522
28.838,0,0,1,0,43.92877
57.676,0,1,1,0,16.534246
18.02375,1,0,0,0,20.531507
0,0,0,1,0,21.643835
41.8151,0,0,0,0,50.12877
481.6234376,1,0,0,0,31.830137
57.676,1,0,1,0,50.547947
10.0933,1,0,1,0,27.31507
0,0,1,1,0,42.046574
122.5615,0,0,0,0,23.835617
17.01442,1,0,0,0,26.39452
0,1,0,0,0,36.090412
30.2799,0,0,0,0,20.88767
0,1,0,0,0,24.339725
4.3257,1,0,1,0,34.2
28.838,1,0,1,0,37.12055
0,0,0,0,0,46.30137
60.5598,1,0,0,0,28.109589
21.6285,0,0,1,0,69.3589
475.827,1,0,1,0,27.252054
0,1,0,1,0,34.17808
43.257,0,0,0,0,55.46575
23.79135,1,0,1,0,18.046576
0,0,1,1,0,19.928766
331.637,0,0,1,0,32.40274
0,0,0,1,0,30.723288
16.52417378,0,0,0,0,35.824657
13.79898297,0,0,0,0,45.186302
34.6056,1,0,1,0,53.336987
223.4945,1,0,1,0,26.821918
34.6056,1,0,0,0,30.482191
4.3257,0,0,0,0,33.887672
0,1,0,1,0,18.334246
0,1,0,0,0,19.613699
15.8609,0,0,1,0,24.750685
0,1,0,1,0,31.232876
0,1,0,1,0,24.917809
47.5827,1,0,0,0,66.78082
7.2095,0,0,0,0,35.47945
0,0,0,1,0,50.0137
0,1,1,1,0,51.438354
112.4682,1,0,1,0,26.071234
0,0,0,1,0,33.731506
100.933,0,0,1,0,32.860275
0,0,1,1,0,57.78904
0,1,0,1,0,20.939726
0,0,1,0,0,29.50685
612.8075,0,0,0,0,24.986301
14.419,1,0,1,0,28.282192
37.4894,0,0,1,0,44.00822
0,1,1,1,0,35.47945
12.9771,0,0,1,0,38.432877
547.922,1,0,1,0,26.668493
72.095,0,0,0,0,21.50137
0,0,0,0,0,42.58356
0,1,0,1,0,29.723288
17.3028,1,0,1,0,20.183561
0,1,0,1,0,36.60822
173.028,1,1,1,0,13.09589
0,0,0,1,0,48.83288
18.7447,1,0,1,0,33.575344
56.2341,1,0,1,0,33.564384
39.65225,1,0,1,0,28.284931
0,1,0,0,0,47.78356
0,1,0,0,0,21.545206
28.838,1,0,1,0,30.739725
144.19,0,0,1,0,28.227398
0,0,0,0,0,35.90411
0,1,0,0,0,18.873972
0,1,0,0,0,30.175343
14.419,1,0,0,0,32.19726
33.1637,1,1,1,0,46.920547
0,1,1,0,0,17.89863
86.514,0,0,0,0,46.452053
33.1637,0,0,0,0,16.928766
17.3028,1,0,1,0,38.742466
36.0475,1,0,1,0,23.767124
86.514,1,1,0,0,44.339725
0,1,0,0,0,16.8
0,1,0,1,0,68.17534
432.57,1,0,1,0,23.460274
7.2095,1,0,0,0,41.041096
4.3257,0,0,0,0,21.254795
79.3045,0,0,1,0,35.66849
72.095,1,0,1,0,20.175343
72.095,1,0,1,0,41.27397
0,1,0,1,0,24.49589
79.3045,1,0,0,0,24.967123
25.23325,1,0,1,0,18.942465
7.2095,0,0,1,0,30.830137
68.49025,1,1,0,0,42.28767
10.0933,0,0,1,0,20.326027
0,0,0,0,0,55.49315
0,0,0,1,0,34.51233
0,0,0,0,0,60.183563
28.838,0,0,0,0,26.10685
0,1,0,1,0,38.60274
46.1408,1,0,1,0,32.482193
100.933,0,1,0,0,48.778084
7.2095,0,1,1,0,44.82192
43.257,1,0,0,0,33.5726
0,1,0,0,0,26.40548
0,1,0,1,0,29.60548
2.8838,1,0,0,0,21.567123
43.257,1,0,0,0,48.575344
36.0475,1,0,0,0,28.227398
63.55030029,0,1,1,0,37.076714
0,1,0,1,0,30.860273
42.96862,1,0,0,0,36.2137
79.3045,1,0,1,0,25.824657
285.4962,0,0,0,0,40.528767
21.6285,0,0,0,0,73.24931
43.257,1,0,0,0,23.115068
0,0,0,0,0,33.816437
99.4911,1,0,0,0,28.731506
14.419,1,0,0,0,48.032875
43.257,1,0,0,0,26.564384
383.0883158,0,0,0,0,40.49863
0,0,0,0,0,21.30137
43.257,1,0,1,0,25.40548
7.2095,0,1,0,0,25.09041
0,1,0,0,0,28.002739
0,0,0,1,0,22.90959
2.8838,1,0,1,0,25.961643
8.6514,0,1,0,0,36.564384
0,1,0,0,0,39.443836
0,0,0,0,0,24.59726
57.676,0,0,0,0,48.772602
14.36132406,0,0,0,0,53.068493
22.34945,1,1,1,0,37.673973
170.1442,0,0,0,0,30.441095
28.838,1,0,1,0,56.909588
0,1,0,0,0,21.742466
17.3028,0,0,0,0,29.10137
242.2392,0,0,0,0,47.91781
0,1,0,0,0,40.471233
0,1,1,0,0,27.69589
43.257,0,1,1,0,31.389042
8.6514,0,0,1,0,18.660275
0,1,0,0,0,55.90137
0,1,0,0,0,32.849316
89.3978,1,0,1,0,59.038357
50.4665,0,0,1,0,39.649315
100.933,0,0,0,0,34.435616
0,0,1,0,0,28.254795
14.419,1,1,1,0,28.90137
0,0,0,0,0,19.753426
0,1,1,1,0,31.473972
0,1,0,1,0,24.052055
0,1,0,0,0,20.353424
115.352,0,0,0,0,42.419178
0,0,0,0,0,36.936985
28.838,0,0,1,0,40.22466
0,1,0,1,0,34.758904
136.9805,1,0,1,0,37.90137
43.257,1,0,1,0,19.778082
0,1,0,1,0,40.635616
100.933,1,0,1,0,29.060274
7.2095,1,0,1,0,20.778082
252.3325,1,0,0,0,20.832876
0,0,0,1,0,30.306849
2.8838,1,0,1,0,35.68219
0,0,0,1,0,32.30685
93.7235,0,0,1,0,62.91233
86.514,0,0,1,0,60.824657
11.5352,1,1,1,0,21.69041
46.1408,1,1,1,0,30.386301
129.771,0,1,0,0,19.219177
302.799,0,0,1,0,39.339725
0,1,0,0,0,20.427397
76.4207,1,0,1,0,46.07123
57.676,1,0,1,0,30.980822
10.0933,1,0,0,0,25.372602
108.1425,1,0,1,0,27.709589
28.838,0,1,0,0,34.663013
18.7447,0,1,0,0,26.969864
86.514,1,0,1,0,29.99452
43.257,0,0,0,0,27.369864
36.0475,0,0,1,0,48.446575
160.0509,1,1,0,0,56.419178
0,0,1,0,0,25.465754
7.2095,0,0,0,0,55.282192
0,0,0,1,0,47.827396
43.257,0,0,0,0,62.9863
0,1,0,1,0,22.98904
43.257,1,0,1,0,32.29863
0,1,1,0,0,28.205479
86.514,1,0,0,0,24.936987
43.257,1,0,0,0,44.958904
0,0,0,1,0,27.854795
59.1179,1,0,1,0,20.284931
346.056,0,0,1,0,36.87945
0,0,1,0,0,28.783562
20.1866,0,1,0,0,21.509588
0,0,0,1,0,46.4274
86.514,1,0,0,0,21.353424
14.419,0,0,0,0,39.265755
21.6285,1,0,0,0,30.161644
0,0,1,1,0,35.934246
115.352,0,1,0,0,41.80548
30.2799,1,0,1,0,27.90137
0,1,0,0,0,31.342466
5.7676,0,0,0,0,25.413698
43.257,0,0,1,0,21.216438
20.53265512,0,0,0,0,32.468494
0,0,0,1,0,20.205479
0,1,0,1,0,50.345207
358.152099,1,0,0,0,32.761642
0,1,0,0,0,29.547945
100.933,0,1,0,0,33.747944
50.4665,0,0,1,0,44.50137
54.7922,0,0,0,0,21.320547
43.257,1,0,0,0,35.47671
31.7218,0,0,1,0,14.517808
0,1,0,0,0,27.035616
16.58185,0,0,0,0,30.534246
0,1,0,1,0,29.049314
0,0,1,0,0,41.326027
0,0,1,1,0,30.043835
79.3045,0,0,0,0,43.50685
28.838,1,0,0,0,28.750685
634.436,0,0,1,0,37.558903
79.3045,0,0,1,0,73.08493
0,0,1,0,0,34.556164
180.2375,1,0,1,0,21.238356
0,0,1,1,0,39.16712
0,0,1,1,0,31.104109
83.6302,1,0,0,0,18.778082
14.419,0,0,0,0,29.257534
57.676,0,0,1,0,40.11781
0,0,0,0,0,25.950686
0,1,0,0,0,25.895891
0,0,0,0,0,43.342464
21.6285,0,0,1,0,27.739725
302.799,1,1,0,0,36.66849
0,0,0,1,0,48.80548
80.7464,0,0,0,0,20.09863
0,1,1,0,0,34.87123
0,1,0,0,0,37.876713
14.419,1,0,0,0,27.29863
0,0,0,0,0,44.252056
14.419,1,0,0,0,51.958904
115.352,0,0,0,0,51.539726
465.5029951,1,0,0,0,46.09589
0,0,1,1,0,63.09863
0,1,0,0,0,30.860273
0,0,0,0,0,22.534246
0,0,0,1,0,24.824657
86.514,1,0,1,0,48.30685
2.8838,0,0,0,0,19.235617
86.514,1,0,1,0,23.758904
64.8855,1,0,1,0,48.980824
86.514,0,0,0,0,43.536987
403.732,1,0,1,0,36.68767
0,1,0,1,0,25.578083
122.5615,0,0,1,0,24.073973
17.3028,0,0,0,0,42.868492
0,1,1,0,0,42.449314
0,1,0,1,0,63.31233
34.6056,1,0,1,0,19.279451
0,0,0,0,0,27.153425
72.095,0,1,0,0,35.91781
0,0,0,0,0,62.931507
0,0,0,1,0,26.30411
51.9084,1,0,0,0,37.553425
129.771,1,0,1,0,33.334248
0,0,0,0,0,46.70137
28.838,0,0,0,0,44.2137
21.6285,1,0,0,0,41.87123
187.447,1,0,1,0,25.175343
0,1,0,1,0,26.317808
1.4419,0,0,0,0,17.739725
0,0,0,1,0,29.676712
634.436,1,0,1,0,30.545206
2.8838,0,0,0,0,44.30411
692.112,0,0,0,0,22.013699
0,0,1,0,0,31.709589
173.028,1,0,0,0,19.345205
0,1,0,0,0,35.38904
0,0,0,0,0,32.19726
0,0,0,1,0,41.4274
0,0,0,1,0,35.21096
0,1,0,0,0,30.558905
72.095,1,0,0,0,25.621918
0,1,0,1,0,44.457535
0,0,0,1,0,26.380821
0,1,0,1,0,40.279453
43.257,1,0,1,0,41.813698
0,0,0,0,0,32.578083
43.257,0,0,0,0,18.810959
0,0,0,0,0,50.942467
11.5352,0,0,0,0,65.90137
0,1,0,1,0,33.12055
64.8855,0,0,1,0,23.490412
0,0,0,0,0,30.68493
0,1,0,1,0,53.665752
86.514,0,1,0,0,52.18082
72.095,0,1,1,0,23.120548
23.0704,1,0,1,0,34.043835
115.352,1,0,0,0,51.627396
0,1,0,1,0,41.30411
17.3028,0,0,0,0,34.654793
43.257,1,0,0,0,35.271233
0,1,0,1,0,36.70137
57.676,1,0,1,0,67.43014
0,0,0,0,0,32.92603
57.676,1,0,1,0,38.745205
28.838,1,0,0,0,35.734245
86.514,1,0,1,0,21.912329
64.8855,0,0,0,0,41.46575
0,0,0,1,0,59.956165
173.028,1,1,0,0,75.10137
0,0,0,0,0,51.613697
2148.431,1,0,1,0,24.958904
0,1,0,0,0,23.4
266.7515,0,1,0,0,21.142466
0,1,0,1,0,31.69589
0,1,0,0,0,43.99726
36.0475,1,0,1,0,23.676712
0,0,0,1,0,50.79726
0,1,1,1,0,44
15.8609,1,0,0,0,30.353424
30.2799,1,1,0,0,42.375343
0,0,0,0,0,29.863014
86.514,0,1,0,0,8.589041
86.514,1,1,1,0,25.947945
50.4665,1,0,0,0,31.210958
0,1,0,1,0,21.457535
8.6514,1,0,1,0,22.50685
23.0704,1,0,1,0,24.079453
4.3257,0,1,0,0,18.50685
79.3045,0,0,0,0,33.88219
10.0933,1,1,1,0,40.375343
8.6514,1,0,1,0,22.841095
0,0,1,1,0,10.2109585
86.514,1,0,0,0,24.59452
86.514,0,1,1,0,69.54794
50.4665,1,0,0,0,39.756165
0,1,0,1,0,33.054794
144.19,1,0,1,0,26.534246
28.838,0,0,1,0,54.238358
72.095,0,0,1,0,29.50685
0,1,0,0,0,22.276712
86.514,1,0,1,0,35.545204
0,0,0,1,0,26.273973
50.4665,0,0,0,0,61.91233
36.0475,1,0,1,0,30.128767
0,1,0,0,0,39.81918
0,0,0,1,0,26.726027
0,0,0,0,0,24.542465
0,0,0,1,0,23.235617
36.0475,0,1,0,0,45.2
0,1,1,0,0,24.035616
0,1,0,0,0,26.59726
0,0,0,0,0,29.980822
50.4665,1,0,0,0,40.8
86.514,0,0,1,0,29.712328
180.2375,0,0,1,0,30.030136
86.514,1,0,1,0,32.4274
9.37235,1,0,0,0,21.40274
0,1,0,0,0,40.567123
79.3045,1,0,0,0,67.054794
0,1,0,1,0,51.33151
173.028,0,0,0,0,43.057533
21.6285,1,0,0,0,41.315067
93.7235,1,0,0,0,32.561646
7.303223497,0,0,0,0,25.572603
0,0,1,0,0,51.684933
0,1,0,1,0,28.890411
86.514,1,0,1,0,41.553425
129.771,1,0,0,0,18.649315
11.73129835,1,0,0,0,42.208218
0,0,0,0,0,57.4137
20.1866,0,0,0,0,40.632877
4.3257,0,1,0,0,12.364384
286.9381,0,0,1,0,29.98904
14.419,0,1,1,0,25.58356
0,0,1,1,0,34.139725
43.257,0,0,0,0,38.09863
27.3961,1,0,1,0,29.073973
5.7676,1,1,0,0,29.863014
43.257,0,0,1,0,30.536985
0,1,1,1,0,48.227398
0,0,0,1,0,17.627398
196.0984,0,0,0,0,30.178082
17.3028,1,0,0,0,22.219177
0,1,0,1,0,29.915068
115.352,0,0,0,0,41.778084
0,1,0,1,0,47.835617
0,0,1,0,0,48.97534
0,1,0,1,0,35.041096
0,1,0,1,0,19.8
5.7676,1,0,1,0,30.356165
28.838,1,0,0,0,20.863014
86.514,0,1,1,0,19.230137
0,0,0,0,0,28.273973
21.6285,1,0,1,0,25.268494
15.13995,1,0,1,0,20.953424
0,1,0,1,0,32.10411
49.0246,1,0,0,0,35.123287
158.609,0,0,0,0,24.646576
0,0,0,0,0,27.794521
23.0704,0,0,1,0,41.753426
137.55726,1,0,1,0,28.024658
98.0492,1,0,0,0,56.791782
0,1,1,0,0,38.613697
0,1,0,1,0,42.238358
526.2935,0,0,0,0,25.367123
8.6514,0,1,1,0,22.172604
57.676,0,0,0,0,31.69863
209.0755,0,0,0,0,31.753426
0,0,0,0,0,27.287672
7.2095,1,0,1,0,21.00548
0,1,0,1,0,40.887672
893.978,1,0,1,0,20.660275
0,1,1,0,0,23.484932
0,1,0,0,0,26.978083
576.76,1,0,0,0,20.50685
32.44275,0,0,1,0,18.682192
0,0,0,0,0,33.10137
43.257,0,0,1,0,26.923288
0,1,1,0,0,40.58356
0,0,1,0,0,23.345205
40.3732,1,0,0,0,45.91233
7.2095,1,0,1,0,25.246574
0,1,0,1,0,20.983562
0,0,0,1,0,32.50959
93.7235,0,1,0,0,43.28767
2746.8195,0,0,1,0,21.624657
0,1,0,0,0,30.652056
34.6056,0,0,1,0,23.569862
36.0475,1,0,1,0,28.268494
0,1,0,0,0,30.30137
5.7676,0,0,1,0,19.920547
0,0,0,1,0,62.98904
8.6514,0,0,0,0,30.002739
28.838,0,0,0,0,30.843836
0,0,0,1,0,30.224657
165.8185,1,0,0,0,51.931507
0,1,0,1,0,18.873972
498.03226,1,0,0,0,22.29863
180.2375,0,1,0,0,14.89315
10.0933,1,1,1,0,28.939726
36.0475,1,0,1,0,41.742466
0,0,0,0,0,26.69863
103.8168,1,0,1,0,47.90411
0,0,0,0,0,58.032875
0,1,0,0,0,23.50685
21.6285,1,0,0,0,19.60822
173.028,1,0,1,0,28.580822
0,1,0,1,0,39.91507
0,1,0,1,0,36.057533
302.799,1,0,1,0,33.578083
0,1,0,0,0,22.093151
8.6514,0,1,0,0,25.342466
36.0475,1,0,1,0,22.276712
0,0,0,1,0,30.736986
0,0,0,1,0,39.517807
25.9542,1,0,1,0,47.88219
77.8626,0,0,1,0,17.679453
154.2833,0,0,1,0,28.221918
0,1,0,0,0,19.868494
108.1425,1,0,0,0,35.221916
11.5352,1,0,1,0,21.364384
173.028,1,0,1,0,68.86575
8.6514,0,0,1,0,46.41644
0,0,0,1,0,21.408218
128.3291,1,0,1,0,27.331507
27.3961,0,0,0,0,77.3589
0,1,0,0,0,56.827396
0,1,0,0,0,21.616438
60.5598,1,0,1,0,22.758904
23.0704,1,1,0,0,60.6
0,0,0,1,0,21.084932
0,1,0,0,0,31.871233
8.6514,0,0,0,0,17.928766
132.6548,0,0,1,0,20.39178
83.6302,1,0,0,0,21.109589
14.419,0,0,1,0,44.10959
0,1,1,1,0,41.539726
0,1,0,0,0,18.673973
0,1,0,1,0,37.767124
0,1,1,1,0,25.375343
115.352,1,0,0,0,51.950684
2.8838,0,0,0,0,42.052055
0,0,0,1,0,36.931507
64.8855,1,0,0,0,35.772602
28.838,1,0,1,0,32.542465
0,1,0,0,0,24.991781
0,1,0,1,0,24.975342
310.0085,0,0,0,0,62.51233
7.2095,1,0,1,0,31.326027
432.57,0,0,0,0,26.99452
7.2095,0,1,0,0,32.827396
865.14,1,0,1,0,28.180822
879.559,1,0,0,0,53.02466
0,0,0,1,0,33.81096
7.2095,1,0,1,0,23.654795
43.257,1,1,0,0,42.750687
86.514,0,0,1,0,35.663013
0,1,0,1,0,30.334246
209.0755,1,0,1,0,20.736986
0,1,0,1,0,45.043835
0,0,0,0,0,34.78356
0,0,0,1,0,30.60274
36.0475,1,0,1,0,41.575344
16.58185,1,0,0,0,27.550686
0,0,0,0,0,26.934246
0,1,1,1,0,12.753425
0,1,1,0,0,25.224657
0,1,0,1,0,40.772602
4.3257,0,0,1,0,36.30959
0,1,0,0,0,53.816437
0,1,0,0,0,41.112328
0,0,0,0,0,38.88493
360.475,0,0,1,0,31.90959
86.514,0,0,0,0,64.95068
15.8609,1,0,0,0,52.82192
0,1,0,0,0,24.906849
31.7218,1,1,1,0,11.032877
25.38464994,0,0,0,0,42.863014
64.16455,0,0,0,0,48.09315
72.095,1,0,0,0,51.334248
21.6285,1,0,1,0,33.89863
100.933,1,0,1,0,20.136986
43.257,1,0,0,0,48.50137
72.095,1,0,0,0,24.671232
0,0,0,1,0,31.331507
41.8151,0,0,0,0,38.69315
124.72435,1,1,1,0,20.145205
2.8838,1,1,0,0,17.071234
0,1,0,0,0,30.520548
14.419,1,1,1,0,34.221916
86.514,1,0,1,0,33.09315
0,0,0,1,0,20.449314
15.8609,1,0,1,0,20.865753
0,1,0,0,0,27.183561
86.514,0,0,0,0,27.98904
72.095,0,1,0,0,23.726027
28.838,1,1,1,0,21.210958
43.257,0,0,1,0,69.99452
219.1688,1,0,1,0,44.838356
0,1,0,1,0,51.10411
129.771,1,0,0,0,26.939726
105.2587,1,0,0,0,25.282192
0,1,0,1,0,37.558903
95.1654,0,0,1,0,47.484932
24.5123,1,0,1,0,26.427397
122.5615,0,0,1,0,23.624657
43.257,1,0,1,0,23.40274
28.838,1,0,0,0,26.846575
0,1,0,1,0,41.852055
24.5123,1,0,1,0,30.687672
0,1,0,0,0,49.70411
36.0475,0,0,0,0,16.249315
0,1,0,1,0,55.336987
17.3028,1,0,1,0,52.153423
36.0475,1,0,1,0,47.517807
0,0,0,1,0,20.613699
0,1,0,0,0,20.48767
67.7693,1,0,0,0,32.367123
0,1,0,1,0,29.79178
28.838,1,0,1,0,20.443836
0,1,0,0,0,49.40274
144.19,0,0,0,0,29.421917
0,1,0,0,0,25.942465
0,0,1,0,0,34.027397
532.63786,0,0,0,0,33.983562
20.1866,0,0,0,0,31.627398
115.352,1,0,0,0,44.764385
57.676,1,0,1,0,26.630136
118.2358,1,0,0,0,28.610958
2.8838,1,0,1,0,27.079453
17.3028,0,0,1,0,41.53425
40.3732,1,0,1,0,51.931507
3.60475,1,0,0,0,26.145205
0,0,0,0,0,23.421917
0,1,1,1,0,34.91233
0,1,0,0,0,32.131508
0,1,0,0,0,19.273973
173.028,1,1,1,0,65.04384
0,0,0,0,0,52.249313
72.095,0,0,1,0,25.912329
509.71165,1,0,0,0,33.438354
0,0,0,0,0,33.7863
1.4419,0,0,1,0,26.673973
173.028,1,0,0,0,50.868492
100.933,1,0,1,0,35.654793
79.3045,0,0,0,0,55.10685
43.257,0,0,0,0,41.635616
0,0,0,1,0,25.271233
50.4665,0,0,0,0,23.479452
259.542,0,1,0,0,37.61644
8.6514,0,0,0,0,43.60274
180.2375,1,0,1,0,26.452055
129.771,0,0,1,0,28.39452
59.83885,0,0,0,0,36.80548
0,1,0,0,0,21.90959
0,0,0,1,0,32.994522
0,0,1,1,0,30.076712
0,1,0,0,0,22.947945
8.6514,1,0,0,0,19.49589
0,1,0,1,0,21.860273
28.838,1,0,0,0,49.19178
14.419,0,0,0,0,45.860275
43.257,0,0,1,0,20.89863
0,1,0,0,0,19.841095
5.7676,1,0,0,0,48.761642
18.7447,1,0,1,0,25.271233
5.7676,0,0,1,0,28.90959
0,0,0,0,0,45.90411
0,0,0,1,0,33.589043
0,0,0,0,0,38.02192
0,0,0,0,0,34.323288
0,0,0,0,0,27.435616
20.1866,0,1,1,0,24.58356
86.514,1,0,0,0,51.282192
28.838,1,0,1,0,26.69863
60.5598,1,0,1,0,29.183561
0,1,0,1,0,26.424658
0,1,1,0,0,42.769863
136.9805,1,1,0,0,62.139725
20.1866,1,0,0,0,21.753426
34.6056,1,0,0,0,26.753426
201.866,1,0,0,0,46.0137
14.419,1,1,0,0,33.29315
620.017,1,0,1,0,32.208218
0,0,0,0,0,24.567123
0,1,1,1,0,25.920547
0,1,0,1,0,35.528767
432.57,1,0,0,0,30.432877
14.419,0,0,1,0,58.80822
0,0,0,1,0,32.435616
158.609,1,0,1,0,26.243835
38.9313,1,0,1,0,22.624657
0,0,0,0,0,47.482193
0,1,0,1,0,31.257534
0,1,0,0,0,28.186302
86.514,0,0,1,0,23.7863
15.8609,1,0,1,0,27.336987
0,1,1,0,0,26.542465
0,1,0,1,0,26.120548
21.6285,1,0,0,0,21.175343
0,1,1,0,0,33.854794
43.257,0,1,0,0,21.380821
7.2095,1,1,0,0,44.0137
0,1,0,1,0,43.112328
0,1,0,0,0,65.48219
14.419,1,0,0,0,51.97808
0,1,0,0,0,23.60548
33.1637,1,0,0,0,35.21644
145.5843173,1,0,1,0,45.632877
10.0933,1,0,1,0,34.950684
0,1,0,0,0,21.052055
0,0,0,0,0,23.821918
281.1705,0,0,1,0,65.520546
0,1,1,0,0,61.364384
180.2375,0,0,1,0,39.71233
0,0,1,0,0,40.70685
28.838,0,0,0,0,39.79726
43.257,1,0,0,0,50.126026
3215.437,0,0,0,0,40.161644
0,1,0,1,0,41.328766
0,1,0,0,0,18.575342
53.3503,1,0,0,0,31.328768
0,0,0,1,0,62.39178
0,0,0,0,0,25.2
0,1,0,0,0,21.019178
2.8838,1,1,1,0,31.142466
0,1,1,1,0,37.980824
2.8838,1,0,0,0,50.326027
0,0,0,1,0,24.117807
0,1,1,0,0,31.452055
0,1,0,1,0,25.126028
57.676,1,0,0,0,25.80548
170.1442,1,1,0,0,19.263014
28.838,1,0,0,0,55.126026
0,0,0,0,0,19.627398
14.419,1,0,1,0,23.49589
0,0,0,0,0,34.419178
72.095,0,0,0,0,46.364384
0,0,0,1,0,25.824657
0,1,0,0,0,24.41096
27.3961,0,1,1,0,39.175343
0,1,0,0,0,43.041096
0,0,0,0,0,21.219177
0,1,0,0,0,37.561646
0,1,0,1,0,31.88767
302.799,1,0,1,0,23.156164
8.6514,1,0,0,0,14.389041
5.7676,0,0,1,0,42.21096
18.7447,1,0,1,0,40.30685
7.35369,0,0,1,0,52.580822
28.838,0,0,1,0,46.484932
57.676,0,0,1,0,27.09041
24.5123,1,0,0,0,23.843836
7.2095,1,0,0,0,29.928766
63.35708512,0,0,0,0,24.142466
25.08906,0,0,0,0,36.410957
64.8855,1,1,1,0,78.12603
144.19,1,0,1,0,33.31781
57.676,1,0,0,0,31.230137
158.609,0,0,0,0,34.29589
57.676,0,0,0,0,29.630136
0,1,0,1,0,57.671234
86.514,0,0,1,0,39.339725
0,1,0,1,0,39.28767
0,1,0,1,0,33.545204
0,1,0,0,0,20.70137
0,0,0,1,0,19.610958
86.514,0,0,1,0,28.687672
0,0,0,0,0,32.186302
25.9542,1,0,0,0,47.69315
0,0,0,1,0,33.452053
17.3028,1,0,0,0,42.063015
28.838,1,0,0,0,45.446575
0,0,0,0,0,28.205479
174.3833851,1,0,1,0,34.569862
0,1,0,1,0,36.169865
34.6056,0,0,1,0,26.539726
20.1866,1,0,0,0,18.156164
4.3257,1,0,1,0,49.136986
41.8151,1,0,0,0,38.482193
100.933,1,0,0,0,30.649315
43.257,0,0,0,0,38.29863
28.838,1,0,1,0,20.041096
0,1,0,1,0,18.11233
0,0,0,0,0,27.567123
0,1,0,1,0,34.035618
0,1,1,0,0,30.482191
0,1,0,1,0,27.013699
237.9135,1,0,0,0,30.712328
34.6056,1,1,1,0,53.38082
0,0,0,0,0,58.969864
18.7447,0,0,0,0,22.868494
14.419,0,0,1,0,23.413698
0,0,0,1,0,31.736986
19.46565,1,0,0,0,45.972603
23.0704,0,0,1,0,10.526028
0,0,0,1,0,35.161644
28.838,0,0,0,0,57.468494
14.419,0,0,1,0,39.868492
43.257,0,0,0,0,31.652056
